GPS,1,9.92600727,-84.00004577,9,0.87
GPS,2,9.92600631,-84.00004577,9,0.87
GPS,3,9.92600250,-84.00004577,9,0.87
GPS,4,9.92600059,-84.00004577,9,0.87
GPS,5,9.92599868,-84.00003814,9,0.87
GPS,6,9.92599773,-84.00003814,9,0.87
GPS,7,9.92599868,-84.00004577,9,0.87
GPS,8,9.92599773,-84.00004577,9,0.87
GPS,9,9.92599773,-84.00004577,9,0.87
GPS,10,9.92599678,-84.00004577,9,0.87
FIN_MEDICIONES
